data,tags
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll fastprox.dll combase.dll ucrtbase.dll powrprof.dll rpcrt4.dll bcryptprimitives.dll ncobjapi.dll wbemcomn.dll ws2_32.dll sechost.dll bcrypt.dll advapi32.dll user32.dll win32u.dll gdi32.dll gdi32full.dll kernel.appcore.dll clbcatq.dll wbemprox.dll oleaut32.dll msvcp_win.dll wbemsvc.dll wmiutils.dll ole32.dll crypt32.dll user32.dll msasn1.dll wintrust.dll mpclient.dll userenv.dll profapi.dll wtsapi32.dll wmitomi.dll mi.dll shlwapi.dll miutils.dll gpapi.dll protectionmanagement.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll shcore.dll msvcp110_win.dll combase.dll ucrtbase.dll rpcrt4.dll bcryptprimitives.dll oleaut32.dll msvcp_win.dll werconcpl.dll powrprof.dll userenv.dll advapi32.dll profapi.dll sechost.dll dmiso8601utils.dll windows.storage.dll shlwapi.dll gdi32.dll gdi32full.dll user32.dll win32u.dll kernel.appcore.dll clbcatq.dll setupapi.dll usoapi.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll spoolss.dll advapi32.dll msvcrt.dll comctl32.dll sechost.dll rpcrt4.dll ole32.dll combase.dll ucrtbase.dll bcryptprimitives.dll cryptbase.dll gdi32.dll gdi32full.dll user32.dll win32u.dll oleaut32.dll msvcp_win.dll xmllite.dll imm32.dll kernel.appcore.dll uxtheme.dll tiptsf.dll clbcatq.dll wsmauto.dll crypt32.dll msasn1.dll miutils.dll wsmsvc.dll dsrole.dll pcwum.dll mi.dll userenv.dll profapi.dll gpapi.dll winhttp.dll wkscli.dll bcrypt.dll netutils.dll spoolss.dll sspicli.dll ws2_32.dll ondemandconnroutehelper.dll webio.dll mswsock.dll winnsi.dll mscms.dll nsi.dll dnsapi.dll rasadhlp.dll msv1_0.dll ntlmshared.dll cryptdll.dll,normal
 dot3api.dll atl.dll eappcfg.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll conhostv2.dll combase.dll ucrtbase.dll rpcrt4.dll bcryptprimitives.dll gdi32.dll gdi32full.dll user32.dll win32u.dll imm32.dll oleaut32.dll vaultcli.dll execmodelclient.dll msvcp_win.dll propsys.dll sechost.dll shcore.dll shell32.dll cfgmgr32.dll windows.storage.dll powrprof.dll advapi32.dll shlwapi.dll kernel.appcore.dll profapi.dll uxtheme.dll,normal
 playsndsrv.dll ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll conhostv2.dll combase.dll ucrtbase.dll rpcrt4.dll bcryptprimitives.dll gdi32.dll gdi32full.dll user32.dll win32u.dll imm32.dll oleaut32.dll msvcp_win.dll msvcp_win.dll propsys.dll sechost.dll shcore.dll shell32.dll cfgmgr32.dll windows.storage.dll powrprof.dll advapi32.dll shlwapi.dll kernel.appcore.dll clbcatq.dll profapi.dll uxtheme.dll msctf.dll tiptsf.dll dwmapi.dll comctl32.dll clbcatq.dll uiautomationcore.dll profapi.dll userenv.dll sxs.dll oleacc.dll ole32.dll iertutil.dll version.dll ntmarta.dll crypt32.dll ncrypt.dll msasn1.dll bcrypt.dll ntasn1.dll policymanager.dll msvcp110_win.dll dui70.dll ncrypt.dll imecfm.dll wer.dll,normal
 eppmanifest.dll sendmail.dll mydocs.dll acppage.dll sfc.dll wpdshext.dll msi.dll clbcatq.dll deviceaccess.dll locationframeworkps.dll searchfolder.dll,normal
 ntdll.dll kernel32.dll shlwapi.dll kernelbase.dll spoolss.dll msvcrt.dll fastprox.dll ncobjapi.dll combase.dll ucrtbase.dll wbemcomn.dll rpcrt4.dll ws2_32.dll bcryptprimitives.dll sechost.dll bcrypt.dll advapi32.dll mmfutil.dll user32.dll secur32.dll win32u.dll gdi32.dll gdi32full.dll kernel.appcore.dll clbcatq.dll wbemprox.dll oleaut32.dll msvcp_win.dll wbemsvc.dll wmiutils.dll powrprof.dll sspicli.dll cimwin32.dll framedynos.dll wmi.dll wmiclnt.dll perfos.dll wtsapi32.dll winsta.dll devobj.dll cfgmgr32.dll netapi32.dll samcli.dll srvcli.dll netutils.dll logoncli.dll schedcli.dll wkscli.dll cfgmgr32.dll dsrole.dll shell32.dll windows.storage.dll shlwapi.dll shcore.dll profapi.dll secur32.dll dskquota.dll netsetupapi.dll mi.dll miutils.dll wmitomi.dll ndisimplatcim.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll apphelp.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll crypt32.dll ucrtbase.dll msasn1.dll spoolss.dll shlwapi.dll cryptdll.dll combase.dll setupapi.dll pnidui.dll bcryptprimitives.dll ntdsapi.dll gdi32.dll nsi.dll ws2_32.dll gdi32full.dll user32.dll win32u.dll shell32.dll secur32.dll cfgmgr32.dll windows.storage.dll powrprof.dll kernel.appcore.dll shcore.dll profapi.dll cryptsp.dll cryptbase.dll sspicli.dll imm32.dll rsaenh.dll bcrypt.dll ncrypt.dll ntasn1.dll samlib.dll wintypes.dll vaultcli.dll,mimikatz
 twinapi.dll thumbcache.dll msftedit.dll windows.globalization.dll bcp47langs.dll globinputhost.dll windows.storage.search.dll explorerframe.dll mssvp.dll tiptsf.dll coml2.dll vbajet32.dll mapi32.dll linkinfo.dll onecorecommonproxystub.dll searchfolder.dll samcli.dll samlib.dll structuredquery.dll actxprxy.dll setupapi.dll ehstorshell.dll networkexplorer.dll cscui.dll,normal
 locationframeworkps.dll deviceaccess.dll taskschd.dll usoapi.dll wups.dll ntdll.dll netsetupengine.dll implatsetup.dll netsetupengine.dll implatsetup.dll netsetupengine.dll implatsetup.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll apphelp.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll crypt32.dll ucrtbase.dll msasn1.dll shlwapi.dll combase.dll bcryptprimitives.dll dhcpcsvc6.dll gdi32.dll gdi32full.dll user32.dll win32u.dll shell32.dll cfgmgr32.dll windows.storage.dll powrprof.dll kernel.appcore.dll shcore.dll profapi.dll cryptdll.dll setupapi.dll cryptbase.dll netapi32.dll ntdsapi.dll ws2_32.dll samlib.dll secur32.dll cryptsp.dll cryptbase.dll logoncli.dll netutils.dll sspicli.dll imm32.dll rsaenh.dll bcrypt.dll ncrypt.dll ntasn1.dll vaultcli.dll wintypes.dll spoolss.dll devobj.dll kernel32.dll wintrust.dll hid.dll,mimikatz
 ntdll.dll kernel32.dll kernelbase.dll davclnt.dll msvcrt.dll conhostv2.dll sensapi.dll combase.dll ucrtbase.dll rpcrt4.dll bcryptprimitives.dll gdi32.dll gdi32full.dll user32.dll win32u.dll imm32.dll oleaut32.dll msvcp_win.dll propsys.dll sechost.dll shcore.dll shell32.dll mscorlib.ni.dll cfgmgr32.dll windows.storage.dll powrprof.dll advapi32.dll shlwapi.dll kernel.appcore.dll profapi.dll uxtheme.dll msctf.dll tiptsf.dll dwmapi.dll comctl32.dll clbcatq.dll uiautomationcore.dll userenv.dll sxs.dll oleacc.dll ole32.dll msctf.dll version.dll iertutil.dll ntmarta.dll crypt32.dll rpcrt4.dll ncrypt.dll msasn1.dll bcrypt.dll ntasn1.dll policymanager.dll msvcp110_win.dll dui70.dll imecfm.dll wer.dll,normal
 eppmanifest.dll sendmail.dll mydocs.dll acppage.dll sfc.dll msi.dll wpdshext.dll,normal
 msftedit.dll ntshrui.dll cscapi.dll imebrokerps.dll mtf.dll coremessaging.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll conhostv2.dll combase.dll ucrtbase.dll sechost.dll rpcrt4.dll bcryptprimitives.dll secur32.dll gdi32.dll gdi32full.dll user32.dll win32u.dll imm32.dll oleaut32.dll msvcp_win.dll propsys.dll sechost.dll shcore.dll shcore.dll shell32.dll cfgmgr32.dll windows.storage.dll powrprof.dll advapi32.dll shlwapi.dll kernel.appcore.dll profapi.dll uxtheme.dll msctf.dll msvcrt.dll tiptsf.dll dwmapi.dll comctl32.dll mmcndmgr.dll clbcatq.dll uiautomationcore.dll userenv.dll sxs.dll oleacc.dll ole32.dll version.dll iertutil.dll ntmarta.dll crypt32.dll ncrypt.dll msasn1.dll bcrypt.dll ntasn1.dll policymanager.dll msvcp110_win.dll dui70.dll imecfm.dll wer.dll,normal
 eppmanifest.dll sendmail.dll mydocs.dll wpdshext.dll,normal
 ntdll.dll kernel32.dll ntprint.dll kernelbase.dll apphelp.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll crypt32.dll ucrtbase.dll msasn1.dll crypt32.dll ole32.dll cryptsp.dll combase.dll bcryptprimitives.dll gdi32.dll gdi32full.dll user32.dll win32u.dll oleaut32.dll msvcp_win.dll actxprxy.dll shlwapi.dll shell32.dll cfgmgr32.dll windows.storage.dll powrprof.dll kernel.appcore.dll shcore.dll profapi.dll setupapi.dll wldap32.dll cryptdll.dll netapi32.dll samlib.dll secur32.dll userenv.dll version.dll hid.dll winsta.dll devobj.dll cryptsp.dll cryptbase.dll logoncli.dll netutils.dll srvcli.dll wkscli.dll bcrypt.dll sspicli.dll imm32.dll rsaenh.dll vaultcli.dll imageres.dll wintypes.dll wintrust.dll winscard.dll,mimikatz
 msftedit.dll,normal
 locationframeworkps.dll deviceaccess.dll,normal
 sensapi.dll sensapi.dll sensapi.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll user32.dll gdi32.dll lpk.dll usp10.dll comctl32.dll shlwapi.dll imm32.dll msctf.dll ole32.dll oleaut32.dll shell32.dll winbrand.dll slc.dll sppcommdlg.dll cryptbase.dll clbcatq.dll cryptsp.dll rsaenh.dll rpcrtremote.dll sppc.dll crypt32.dll msasn1.dll sppcomapi.dll sppcext.dll uxtheme.dll winscard.dll winhttp.dll webio.dll rasapi32.dll ws2_32.dll nsi.dll setupapi.dll globinputhost.dll cfgmgr32.dll devobj.dll gdi32.dll rasman.dll tapi32.dll wtsapi32.dll cryptui.dll msi.dll spoolss.dll slwga.dll sxs.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll dwmapi.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll crypt32.dll msasn1.dll ntdsapi.dll ws2_32.dll nsi.dll shlwapi.dll gdi32.dll spoolss.dll user32.dll lpk.dll usp10.dll cryptdll.dll secur32.dll sspicli.dll shell32.dll setupapi.dll imm32.dll msctf.dll samlib.dll rsaenh.dll bcrypt.dll ncrypt.dll wlanapi.dll wlanutil.dll vaultcli.dll,mimikatz
 advapi32.dll ntdll.dll kernel32.dll kernelbase.dll advapi32.dll ntprint.dll msvcrt.dll sechost.dll rpcrt4.dll gdi32.dll user32.dll lpk.dll usp10.dll ole32.dll setupapi.dll msimg32.dll userenv.dll profapi.dll crypt32.dll spoolss.dll msasn1.dll wmsgapi.dll wtsapi32.dll winmm.dll msctf.dll imm32.dll winsta.dll setupapi.dll comctl32.dll shlwapi.dll secur32.dll sspicli.dll shell32.dll cryptbase.dll uxtheme.dll dwmapi.dll wintrust.dll cryptsp.dll rsaenh.dll msctfmonitor.dll imagehlp.dll msutb.dll bcrypt.dll version.dll clbcatq.dll oleaut32.dll urlmon.dll api-ms-win-downlevel-ole32-l1-1-0.dll spoolss.dll api-ms-win-downlevel-shlwapi-l1-1-0.dll api-ms-win-downlevel-advapi32-l1-1-0.dll api-ms-win-downlevel-user32-l1-1-0.dll api-ms-win-downlevel-version-l1-1-0.dll api-ms-win-downlevel-normaliz-l1-1-0.dll normaliz.dll iertutil.dll wininet.dll bcryptprimitives.dll credui.dll authui.dll cryptui.dll gdiplus.dll dui70.dll duser.dll propsys.dll mmdevapi.dll setupapi.dll cfgmgr32.dll devobj.dll imageres.dll xmllite.dll msutb.dll,normal
 sensapi.dll sensapi.dll sensapi.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll imageres.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll usp10.dll rpcrtremote.dll uxtheme.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll shacct.dll idstore.dll,normal
 secur32.dll ehstorshell.dll cscui.dll cscdll.dll ntshrui.dll slc.dll imageres.dll imageres.dll spoolss.dll samlib.dll explorerframe.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll msftedit.dll msls31.dll linkinfo.dll tiptsf.dll searchfolder.dll structuredquery.dll mssprxy.dll psapi.dll shdocvw.dll thumbcache.dll samlib.dll ieframe.dll api-ms-win-downlevel-shell32-l1-1-0.dll api-ms-win-downlevel-shlwapi-l2-1-0.dll mssvp.dll mapi32.dll imageres.dll imageres.dll winnsi.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll searchfolder.dll imageres.dll networkexplorer.dll ieproxy.dll imageres.dll msasn1.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll actxprxy.dll imageres.dll imageres.dll imageres.dll drprov.dll setupapi.dll ntlanman.dll winmm.dll imageres.dll imageres.dll imageres.dll davclnt.dll wpdshext.dll davhlpr.dll wintrust.dll portabledeviceapi.dll imageres.dll ehstorapi.dll mssvp.dll mapi32.dll,normal
 sendmail.dll mydocs.dll wpdshext.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll gdi32.dll user32.dll lpk.dll usp10.dll combase.dll msvcrt.dll imm32.dll msctf.dll ole32.dll rpcrt4.dll oleaut32.dll uxtheme.dll dbghelp.dll dwmapi.dll advapi32.dll sechost.dll comctl32.dll shlwapi.dll cryptbase.dll,normal
 ws2_32.dll ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll kernel.appcore.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll shacct.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll idstore.dll,normal
 sensapi.dll sensapi.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll spoolss.dll sechost.dll rpcrt4.dll cryptbase.dll crypt32.dll msasn1.dll cryptdll.dll netutils.dll netapi32.dll srvcli.dll wkscli.dll dwmapi.dll ntdsapi.dll ws2_32.dll clusapi.dll nsi.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll samlib.dll secur32.dll sspicli.dll shell32.dll setupapi.dll cfgmgr32.dll oleaut32.dll ole32.dll devobj.dll imm32.dll msctf.dll rsaenh.dll ncrypt.dll bcrypt.dll logoncli.dll vaultcli.dll wintrust.dll hid.dll,mimikatz
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll shacct.dll atlthunk.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll idstore.dll imageres.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll wkscli.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll uxtheme.dll shacct.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll spoolss.dll idstore.dll,normal
 sensapi.dll sensapi.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll gdi32.dll user32.dll lpk.dll usp10.dll msvcrt.dll imm32.dll msctf.dll ole32.dll rpcrt4.dll setupapi.dll oleaut32.dll uxtheme.dll spoolss.dll dwmapi.dll advapi32.dll sechost.dll comctl32.dll shlwapi.dll cryptbase.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll sens.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll uxtheme.dll thumbcache.dll shell32.dll setupapi.dll shlwapi.dll comctl32.dll psapi.dll propsys.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll gdi32.dll user32.dll bitsperf.dll lpk.dll ole32.dll usp10.dll msimg32.dll wmsgapi.dll wtsapi32.dll winmm.dll userenv.dll profapi.dll winsta.dll uxtheme.dll crypt32.dll msasn1.dll msctfmonitor.dll msctf.dll imm32.dll msutb.dll comctl32.dll shlwapi.dll secur32.dll sspicli.dll shell32.dll cryptbase.dll uxtheme.dll wintrust.dll cryptsp.dll rsaenh.dll propsys.dll imagehlp.dll bcrypt.dll bcryptprimitives.dll dwmapi.dll version.dll clbcatq.dll oleaut32.dll urlmon.dll api-ms-win-downlevel-ole32-l1-1-0.dll api-ms-win-downlevel-shlwapi-l1-1-0.dll api-ms-win-downlevel-advapi32-l1-1-0.dll api-ms-win-downlevel-user32-l1-1-0.dll setupapi.dll api-ms-win-downlevel-version-l1-1-0.dll api-ms-win-downlevel-normaliz-l1-1-0.dll normaliz.dll iertutil.dll wininet.dll credui.dll spoolss.dll authui.dll cryptui.dll gdiplus.dll mmdevapi.dll propsys.dll coremessaging.dll dui70.dll setupapi.dll cfgmgr32.dll devobj.dll duser.dll xmllite.dll imageres.dll msutb.dll,normal
 msftedit.dll mssvp.dll mapi32.dll wpdshext.dll mssvp.dll mapi32.dll,normal
 sendmail.dll mydocs.dll,normal
 sensapi.dll sensapi.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll kernelbase.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll ntdll.dll cryptsp.dll rsaenh.dll rpcrtremote.dll shacct.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll idstore.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll uxtheme.dll shacct.dll spoolss.dll comctl32.dll userenv.dll shlwapi.dll userenv.dll profapi.dll idstore.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll msvcrt.dll rpcrt4.dll gdi32.dll user32.dll lpk.dll usp10.dll ole32.dll msimg32.dll wmsgapi.dll wtsapi32.dll winmm.dll userenv.dll profapi.dll winsta.dll crypt32.dll msasn1.dll setupapi.dll msctfmonitor.dll msctf.dll imm32.dll msutb.dll comctl32.dll cfgmgr32.dll shlwapi.dll secur32.dll sspicli.dll shell32.dll spoolss.dll cryptbase.dll uxtheme.dll wintrust.dll cryptsp.dll rsaenh.dll imagehlp.dll dwmapi.dll bcrypt.dll bcryptprimitives.dll version.dll combase.dll clbcatq.dll oleaut32.dll urlmon.dll api-ms-win-downlevel-ole32-l1-1-0.dll api-ms-win-downlevel-shlwapi-l1-1-0.dll api-ms-win-downlevel-advapi32-l1-1-0.dll api-ms-win-downlevel-user32-l1-1-0.dll api-ms-win-downlevel-version-l1-1-0.dll api-ms-win-downlevel-normaliz-l1-1-0.dll normaliz.dll iertutil.dll wininet.dll credui.dll authui.dll cryptui.dll gdiplus.dll mmdevapi.dll propsys.dll setupapi.dll gdi32.dll cfgmgr32.dll devobj.dll dui70.dll duser.dll xmllite.dll imageres.dll msutb.dll,normal
 sensapi.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll gdi32.dll user32.dll lpk.dll usp10.dll msvcrt.dll imm32.dll msctf.dll ole32.dll rpcrt4.dll setupapi.dll zipfldr.dll oleaut32.dll uxtheme.dll dwmapi.dll advapi32.dll sechost.dll comctl32.dll shlwapi.dll cryptbase.dll,normal
 msftedit.dll mssvp.dll mapi32.dll wpdshext.dll,normal
 sendmail.dll mydocs.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll networkitemfactory.dll sechost.dll rpcrt4.dll crypt32.dll msasn1.dll cryptdll.dll netapi32.dll netutils.dll srvcli.dll winsta.dll wkscli.dll logoncli.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll oleaut32.dll clbcatq.dll shlwapi.dll samlib.dll secur32.dll sspicli.dll shell32.dll userenv.dll profapi.dll version.dll hid.dll setupapi.dll advapi32.dll cfgmgr32.dll devobj.dll winscard.dll winsta.dll wldap32.dll imm32.dll msctf.dll cryptbase.dll rsaenh.dll vaultcli.dll wintrust.dll,mimikatz
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll devobj.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll secur32.dll rpcrtremote.dll uxtheme.dll thumbcache.dll shell32.dll shlwapi.dll comctl32.dll psapi.dll propsys.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll gdi32.dll mfc42u.dll user32.dll lpk.dll usp10.dll ole32.dll msctf.dll imm32.dll msutb.dll shlwapi.dll msimg32.dll wmsgapi.dll wtsapi32.dll winmm.dll userenv.dll profapi.dll advapi32.dll winsta.dll crypt32.dll shell32.dll wmiutils.dll cryptbase.dll uxtheme.dll msasn1.dll msctfmonitor.dll comctl32.dll secur32.dll dwmapi.dll ninput.dll cryptsp.dll rsaenh.dll clbcatq.dll oleaut32.dll sspicli.dll wintrust.dll imagehlp.dll bcrypt.dll bcryptprimitives.dll version.dll credui.dll dui70.dll msvcrt.dll duser.dll spoolss.dll imageres.dll propsys.dll urlmon.dll iertutil.dll oleacc.dll authui.dll cryptui.dll gdiplus.dll imecfm.dll xmllite.dll mmdevapi.dll setupapi.dll cfgmgr32.dll devobj.dll rdpendp.dll msacm32.dll slc.dll ksuser.dll avrt.dll audioses.dll msutb.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll spoolss.dll sechost.dll rpcrt4.dll crypt32.dll msasn1.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll secur32.dll sspicli.dll shell32.dll imm32.dll imageres.dll msctf.dll rsaenh.dll bcrypt.dll cryptdll.dll samlib.dll ncrypt.dll wlanapi.dll wlanutil.dll vaultcli.dll,mimikatz
 imageres.dll sendmail.dll mydocs.dll wpdshext.dll audiodev.dll,normal
 wpdshext.dll ntdll.dll kernel32.dll kernelbase.dll gdi32.dll user32.dll lpk.dll usp10.dll msvcrt.dll imm32.dll msctf.dll ole32.dll rpcrt4.dll oleaut32.dll uxtheme.dll dwmapi.dll advapi32.dll sechost.dll comctl32.dll shlwapi.dll cryptbase.dll clbcatq.dll shell32.dll comctl32.dll oleacc.dll imecfm.dll version.dll kernel.appcore.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll netprofm.dll rpcrtremote.dll shacct.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll idstore.dll winsta.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll secur32.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll winrnr.dll rpcrtremote.dll uxtheme.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll shacct.dll idstore.dll,normal
 combase.dll slc.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll explorerframe.dll dhcpcsvc.dll ehstorshell.dll cscui.dll cscdll.dll ntshrui.dll msftedit.dll msls31.dll tiptsf.dll linkinfo.dll searchfolder.dll structuredquery.dll shcore.dll thumbcache.dll psapi.dll ieframe.dll samlib.dll shdocvw.dll mssprxy.dll mssvp.dll mapi32.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll secur32.dll davclnt.dll imageres.dll networkexplorer.dll drprov.dll wpdshext.dll winmm.dll gdi32.dll ntlanman.dll davhlpr.dll portabledeviceapi.dll wintrust.dll audiodev.dll ehstorapi.dll ieproxy.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll profapi.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll ntmarta.dll actxprxy.dll mssvp.dll mapi32.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll wevtapi.dll sechost.dll rpcrt4.dll crypt32.dll msasn1.dll cryptdll.dll logoncli.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll samlib.dll secur32.dll sspicli.dll shell32.dll setupapi.dll spoolss.dll cfgmgr32.dll oleaut32.dll ole32.dll devobj.dll imm32.dll msctf.dll rsaenh.dll ncrypt.dll bcrypt.dll vaultcli.dll netapi32.dll netutils.dll srvcli.dll wkscli.dll dhcpcsvc6.dll wintrust.dll hid.dll,mimikatz
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll shcore.dll oleaut32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll shacct.dll secur32.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll idstore.dll,normal
 sendmail.dll mydocs.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll gdi32.dll user32.dll lpk.dll usp10.dll msvcrt.dll imm32.dll msctf.dll ole32.dll rpcrt4.dll setupapi.dll webio.dll oleaut32.dll uxtheme.dll dwmapi.dll advapi32.dll sechost.dll comctl32.dll shlwapi.dll cryptbase.dll clbcatq.dll shell32.dll comctl32.dll oleacc.dll imecfm.dll version.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll spoolss.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll wer.dll sechost.dll oleaut32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll uxtheme.dll shacct.dll comctl32.dll shlwapi.dll userenv.dll profapi.dll idstore.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll shcore.dll msvcrt.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll rpcrt4.dll imm32.dll msctf.dll cryptbase.dll clbcatq.dll advapi32.dll sechost.dll oleaut32.dll cryptsp.dll kernelbase.dll rsaenh.dll rpcrtremote.dll uxtheme.dll thumbcache.dll shell32.dll shlwapi.dll comctl32.dll psapi.dll propsys.dll,normal
